"manuscript","place_label","former_owner_name","current_owner_name","begin","end","collection_label","con_label","note","year","century"
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18670","London","Thorpe, Thomas, 1791-1851",NA,"1576-01-01",1577-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps2312",1577,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18673","London","Thorpe, Thomas, 1791-1851",NA,"1468-01-01",1469-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2326",1469,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18674","London","Thorpe, Thomas, 1791-1851",NA,"1000-01-01",1101-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2332",1101,12
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18676","London","Thorpe, Thomas, 1791-1851",NA,"1200-01-01",1301-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2350",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18677","London","Thorpe, Thomas, 1791-1851",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2351",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18679","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2357",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18680","London","Phillipps, Thomas, Sir, 1792-1872",NA,"1471-01-01",1472-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps4066",1472,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18681","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2385",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18682","London","Thorpe, Thomas, 1791-1851",NA,"1200-01-01",1301-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2387",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18683","London","Thorpe, Thomas, 1791-1851",NA,"1200-01-01",1301-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)",NA,"Phillipps2388",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18684","London","Thorpe, Thomas, 1791-1851",NA,"1200-01-01",1301-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2523",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18685","London","Thorpe, Thomas, 1791-1851",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps2524",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18686","London","Thorpe, Thomas, 1791-1851",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps2531",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18687","London","Bruxelles, Bibliothèque royale de Belgique",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Brown calf on Wood",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18688","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps2534",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18691","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Beautifully written; Phillipps2540
MIGRATION_ISSUE: Secondary Source field in the legacy database was The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18692","London","Thorpe, Thomas, 1791-1851",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2542",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18699","London","Thorpe, Thomas, 1791-1851",NA,"1200-01-01",1301-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2709",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18701","London","Thorpe, Thomas, 1791-1851",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2717",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18702","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2731",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18704","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2737",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18706","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2793",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18707","London","Thorpe, Thomas, 1791-1851",NA,"1451-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2743",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18708","London","Thorpe, Thomas, 1791-1851",NA,"1534-01-01",1535-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)",NA,"Phillipps2744",1535,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18709","London","Thorpe, Thomas, 1791-1851",NA,"1570-01-01",1604-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)",NA,"""Contemporary copies of 19 documents that concern Catholic plans to conquer England and Scotland. They include the papal bull excommunicating Elizabeth, [1570]; a brief summary of conditions in England by William Allen, 1585?; the agreement between Sixtus V and Philip II about Elizabeth, 1587; the political alignment of the nobility in Scotland; two letters from Jean Vendville, undated and 1586; the reasons for making Allen a cardinal; the demands of the Duke of Lennox, 1582; a letter from Philip II to Elizabeth, September 24, 1583; and an account on Scottish matters by the Duke of Guise, 1583.""",1604,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18710","London","Thorpe, Thomas, 1791-1851",NA,"1597-01-01",1598-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)",NA,"Phillipps2754",1598,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18711","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps2766",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18712","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps2768",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18713","London","Thorpe, Thomas, 1791-1851",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps2769",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18715","London","Thorpe, Thomas, 1791-1851",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2779",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18739","London","Phillipps, Thomas, Sir, 1792-1872",NA,"1546-01-01",1547-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)",NA,"Phillipps3066",1547,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18740","London","Phillipps, Thomas, Sir, 1792-1872",NA,"1100-01-01",1201-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps3070",1201,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18741","London","Fermor-Hesketh, Frederick (1916-1955)",NA,"1470-01-01",1491-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","8 square and ten arch-topped miniatures. Single parchment and two paper flyleaves at beginning. Some leaves in two columns. Numerous 1- and 2-line initials, some 3- or 4-line initials.",1491,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18742","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps2623",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18743","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps2629",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18744","Amsterdam","Thorpe, Thomas, 1791-1851",NA,"1440-01-01",1461-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2637
MIGRATION_ISSUE: Secondary Source field in the legacy database was The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)",1461,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18747","London","Thorpe, Thomas, 1791-1851",NA,"1540-01-01",1561-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps2873",1561,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18748","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2870",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18750","London","Thorpe, Thomas, 1791-1851",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18752","France","Monteil, Amans-Alexis (1769-1850)",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2859",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18753","France","Monteil, Amans-Alexis (1769-1850)",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2858",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18754","France","Monteil, Amans-Alexis (1769-1850)",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2857",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18755","France","Monteil, Amans-Alexis (1769-1850)",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2856",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18756","France","Monteil, Amans-Alexis (1769-1850)",NA,"1200-01-01",1301-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2855",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18757","France","Monteil, Amans-Alexis (1769-1850)",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2854",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18758","France","Royez (Jean-François-Joseph)(+1823)",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2865",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18759","France","Royez (Jean-François-Joseph)(+1823)",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2863",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18760","France","Royez (Jean-François-Joseph)(+1823)",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2861",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18761","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2877",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18763","London","Thorpe, Thomas, 1791-1851",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2696",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18765","London","Thorpe, Thomas, 1791-1851",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)",NA,"Phillipps2680",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_1879","London","Mac-Carthy-Reagh, Justin, comte de, 1744-1811",NA,"1480-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","1817 catalog lists ""212 pages"" ; Phillipps6356; Maccarthy-Reagh639",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18805","London","Thorpe, Thomas, 1791-1851",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps2653",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_18812","London","Phillipps, Thomas, Sir, 1792-1872",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Humanistic cursive hand;",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_1883","London","Glazier, William S. (1907-1962)",NA,"1075-01-01",1076-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Caroline minuscule; 3 full page incipit panels in gold and minium with figures; 10 full page incipit panels in gold and minium, 5 half-page incipit panels in gold and minium, numerous small initials in gold and minium",1076,11
